
user	2018-08-26T18:54:30.702
user	2018-09-09T17:31:54.028
user	2018-09-09T17:58:40.699
user	2018-09-09T18:41:36.641
user	2018-09-09T18:47:24.987
user	2018-09-09T18:48:54.717
user	2018-09-09T19:10:54.931
user	2018-09-09T19:29:17.538
user	2018-09-16T14:55:34.472
user	2018-09-16T15:06:13.874
user	2018-09-16T16:10:19.862
user	2018-09-22T14:46:42.607
user	2018-09-22T15:19:11.744
